Datetime,I1,I2,I3
2019-01-01 00:00:00,139.34177193121232,142.86735707706322,143.46694420565305
2019-01-01 01:00:00,125.80231492557434,110.41750162738278,125.41622392137523
2019-01-01 02:00:00,117.42604660754932,118.87367580426913,112.4194365389624
2019-01-01 03:00:00,114.14328830212958,101.89709226521956,106.3493272854868
2019-01-01 04:00:00,102.29302266435967,96.13485962003341,103.99620187793623
2019-01-01 05:00:00,105.64528860228329,96.24334963562812,107.50883816100907
2019-01-01 06:00:00,122.31386458635026,107.64186743655274,119.02993311717796
2019-01-01 07:00:00,114.3851373390177,115.41249140544616,112.52629947832533
2019-01-01 08:00:00,131.55347978056423,138.65860694725984,131.0294060483939
2019-01-01 09:00:00,187.95596464989634,195.66296663182436,190.80170001046548
2019-01-01 10:00:00,167.5496510344513,172.9165741026468,182.84064529015313
2019-01-01 11:00:00,162.3259811608156,170.0978661634606,158.50786367231538
2019-01-01 12:00:00,162.75993111869596,167.1365078869975,160.4407358906038
2019-01-01 13:00:00,162.99071758726907,162.84525963610517,159.7079156310803
2019-01-01 14:00:00,178.4314368307185,193.33654615873684,194.1048732965602
2019-01-01 15:00:00,179.73845972501644,199.4396767166427,195.00220728878634
2019-01-01 16:00:00,211.07644070260673,222.77301169661422,218.29943196648946
2019-01-01 17:00:00,250.11548282305864,255.1874699063545,267.75233862362353
2019-01-01 18:00:00,258.50709871943496,267.078612006217,263.7558356488726
2019-01-01 19:00:00,248.76839257446767,249.40146462526798,242.74282012774117
2019-01-01 20:00:00,239.55964597549382,239.939547779183,241.40983663478661
2019-01-01 21:00:00,229.36210265949853,236.33514397587518,233.1908820588833
2019-01-01 22:00:00,203.54782862841552,210.85355293266923,210.84389376831155
2019-01-01 23:00:00,181.85890735703433,176.42979039761582,174.88966582532535
2019-01-02 00:00:00,138.78242061401696,140.4494740670838,135.35497971419548
2019-01-02 01:00:00,123.66129516605206,122.66164707436349,126.70841814084415
2019-01-02 02:00:00,107.43405403439486,123.23246046270157,103.24295808837498
2019-01-02 03:00:00,107.21318579019275,101.96663961532187,108.59140303891787
2019-01-02 04:00:00,111.04060894063787,109.60467987819737,105.32587978574531
2019-01-02 05:00:00,119.52267197054292,120.41221422411333,123.10437478008521
2019-01-02 06:00:00,136.08592267548448,133.97175063812668,138.24435557006962
2019-01-02 07:00:00,155.59300364336923,162.0279296762989,154.37483174901678
2019-01-02 08:00:00,168.34647732015551,183.0841283207253,168.5172363475958
2019-01-02 09:00:00,160.40698698397034,173.98830055942662,166.41782212411255
2019-01-02 10:00:00,184.45062291929491,184.80481646008732,186.4346202841705
2019-01-02 11:00:00,185.0282634464172,182.7259203358793,184.9117257133344
2019-01-02 12:00:00,187.94360804682353,195.15353891988775,180.95730656556506
2019-01-02 13:00:00,204.087056890892,207.2650841835165,208.29581047945305
2019-01-02 14:00:00,164.04075120806036,175.38094469307237,183.45039887264784
2019-01-02 15:00:00,198.87674075264584,213.53761891303188,212.7471335262559
2019-01-02 16:00:00,189.73771683234236,205.92993056843198,205.76034147134203
2019-01-02 17:00:00,238.6468955833231,253.2228800749698,244.77408349410055
2019-01-02 18:00:00,264.85914122929273,256.1019202169034,259.3096154186143
2019-01-02 19:00:00,231.6448066032183,227.91429701184597,246.6168344190498
2019-01-02 20:00:00,229.77778060801282,230.22787876594245,221.07407582312524
2019-01-02 21:00:00,286.6281319482388,282.280262547113,283.67731644553
2019-01-02 22:00:00,251.30228264626342,253.7141560845289,251.41473257548435
2019-01-02 23:00:00,223.89424961060394,224.2482837518979,217.82375039642733
2019-01-03 00:00:00,198.87391916456352,213.77745784298895,202.22118644562445
2019-01-03 01:00:00,165.98686909898314,166.50909051600016,170.98546407384953
2019-01-03 02:00:00,151.52164608826666,156.97304401442582,151.1314419395742
2019-01-03 03:00:00,142.04021876152066,139.18835342645482,137.22114186358414
2019-01-03 04:00:00,136.24876424897622,133.26347567042916,122.7038072558595
2019-01-03 05:00:00,133.9185095240923,137.48849205009037,142.95582659758028
2019-01-03 06:00:00,147.59965722283204,146.26951130915438,144.2397761488433
2019-01-03 07:00:00,151.14907454443187,154.67958893872375,149.31027245853363
2019-01-03 08:00:00,167.2058273250987,169.51931641147465,169.09145107827524
2019-01-03 09:00:00,191.15196780355842,198.59912472202848,201.04221707400308
2019-01-03 10:00:00,213.65450101537334,220.912806633077,216.57253392539604
2019-01-03 11:00:00,240.0949832707605,249.95136915777314,255.055603427195
2019-01-03 12:00:00,226.04585723385102,236.96178163103633,236.4179074741724
2019-01-03 13:00:00,212.56788126325685,214.81275534319838,224.03596652097326
2019-01-03 14:00:00,208.20114571897798,215.3922857761934,207.23496106898594
2019-01-03 15:00:00,198.74317532624647,190.3462677257275,208.58511287980278
2019-01-03 16:00:00,207.038734652292,205.81931299567475,198.6956391807401
2019-01-03 17:00:00,256.5837130905847,261.5215027420548,273.2996857595274
2019-01-03 18:00:00,291.7161385567917,302.8113037301312,294.7747155898508
2019-01-03 19:00:00,301.97558568691244,306.4419458061995,311.160886241438
2019-01-03 20:00:00,287.2541121062924,298.6454575440888,301.09760266546976
2019-01-03 21:00:00,280.2594500248619,293.8548289244294,293.43885754567293
2019-01-03 22:00:00,269.7409080257785,277.4254752855298,268.1727880697907
2019-01-03 23:00:00,228.48365731789207,231.2479320473409,228.64161574357993
2019-01-04 00:00:00,189.49553781811989,203.2025968868075,193.8071622704345
2019-01-04 01:00:00,161.77263909044396,169.02807135343758,167.85666771465242
2019-01-04 02:00:00,159.70516309641192,153.7253077155143,151.584438351963
2019-01-04 03:00:00,149.36190938312137,157.87978668996345,149.37031853496578
2019-01-04 04:00:00,150.24546353959747,152.34907238044684,146.17625038244375
2019-01-04 05:00:00,146.62816031176013,144.48888367586977,159.50682995369365
2019-01-04 06:00:00,159.5735933754814,166.25856903758117,159.55060161955512
2019-01-04 07:00:00,175.74078220093384,169.72302547344398,173.48209027519465
2019-01-04 08:00:00,201.23545832698488,200.04308102786752,214.1259429956228
2019-01-04 09:00:00,212.12983681548013,212.54449784506738,200.5131280038052
2019-01-04 10:00:00,209.7452858017296,224.19597190400714,225.53938293162062
2019-01-04 11:00:00,223.14206105169734,234.2055277852897,234.1137742181633
2019-01-04 12:00:00,221.71687634258745,227.73288402103955,222.40882665958392
2019-01-04 13:00:00,232.6126437385105,239.65810546662445,246.1171854467911
2019-01-04 14:00:00,234.51666487673918,246.0103063396073,250.19544124855582
2019-01-04 15:00:00,267.09704772162775,271.19303800042223,277.89774025885106
2019-01-04 16:00:00,296.1012197395626,306.40645309627445,310.6639489735074
2019-01-04 17:00:00,331.4215444142642,341.95761183296156,333.15711022071775
2019-01-04 18:00:00,318.09247134983804,339.7236509590797,338.4829959623673
2019-01-04 19:00:00,306.6422061668045,314.1901653358205,317.3213026334216
2019-01-04 20:00:00,304.68171311955956,305.43536720633256,305.287981240557
2019-01-04 21:00:00,264.68903895899746,273.81947507657117,279.1560072533766
2019-01-04 22:00:00,233.31025006934007,227.0488317346382,228.7517204952213
2019-01-04 23:00:00,213.7596101739264,218.2899639728093,217.1817588935794
2019-01-05 00:00:00,186.87856360549307,192.77334171340712,193.71383407094154
2019-01-05 01:00:00,164.1646361612377,163.63125279924714,164.0992069401625
2019-01-05 02:00:00,150.7574890599692,147.7235350599511,157.13104706364578
2019-01-05 03:00:00,139.543325617448,145.01167221471002,143.1372768345651
2019-01-05 04:00:00,145.93425899312595,136.7723400017352,145.8682701872818
2019-01-05 05:00:00,141.41028461896005,150.65818841640882,153.12889794468848
2019-01-05 06:00:00,153.2670501971011,162.3864433985538,161.92083533913734
2019-01-05 07:00:00,168.7900641220836,163.8133793559093,163.33207180009273
2019-01-05 08:00:00,209.49699119480525,205.8935800533091,210.22325715818232
2019-01-05 09:00:00,201.21375912635477,204.5303016336779,205.84826259643168
2019-01-05 10:00:00,204.08706071432292,215.03073133125855,218.60647696679513
2019-01-05 11:00:00,271.48561944437887,281.2517397327877,285.4400442555922
2019-01-05 12:00:00,258.9358316375125,282.1059037130218,268.6149397473639
2019-01-05 13:00:00,254.56577983750861,266.56226521361555,251.6227537489072
2019-01-05 14:00:00,257.21105774319386,257.23055809231334,271.57433343986986
2019-01-05 15:00:00,284.18406428958906,286.23409134517226,284.6350476517236
2019-01-05 16:00:00,316.4941998657919,318.7375418018166,324.15192017986556
2019-01-05 17:00:00,300.9551389699947,300.73091713390073,308.2046431199643
2019-01-05 18:00:00,311.6703004336957,315.5068179800541,326.05276175519765
2019-01-05 19:00:00,305.1318513354938,315.4855530275891,310.5634121934351
2019-01-05 20:00:00,293.933629674561,295.4918377347603,290.067324772912
2019-01-05 21:00:00,257.830479828101,259.91513497680114,262.40451164311014
2019-01-05 22:00:00,229.09397799751355,227.70204716655255,237.12099042772397
2019-01-05 23:00:00,212.02792021136278,221.67715530649178,208.9889733366908
2019-01-06 00:00:00,200.30864010299877,201.1998222866502,190.17570781349562
2019-01-06 01:00:00,168.04982993586714,165.5397961155422,172.43072666288862
2019-01-06 02:00:00,159.513362136625,169.27121146693386,157.87428243541524
2019-01-06 03:00:00,151.6115642063862,150.5094808384232,153.3796208451883
2019-01-06 04:00:00,160.75679973680488,152.3966546140338,153.30538436932062
2019-01-06 05:00:00,165.90061675128177,162.55134416856671,163.1680197115811
2019-01-06 06:00:00,172.362678624235,171.0439057807274,164.40905121931937
2019-01-06 07:00:00,177.43084252223903,178.04115633843622,178.0420255340775
2019-01-06 08:00:00,206.27721967195274,221.68502065438,229.20725581956435
2019-01-06 09:00:00,244.57780262284552,251.80874663833885,242.88608669291565
2019-01-06 10:00:00,299.55871295298374,313.98168235469234,327.4246117818018
2019-01-06 11:00:00,287.93960953456127,295.70045791965686,291.9757413907722
2019-01-06 12:00:00,268.9031205467955,279.8276415042991,269.53201051328546
2019-01-06 13:00:00,234.14313555552297,238.23001695514353,244.1823174405423
2019-01-06 14:00:00,223.09546410382842,229.55779169985664,223.4186876813335
2019-01-06 15:00:00,215.14739103704227,229.73564108908374,222.3228557111888
2019-01-06 16:00:00,258.866813917823,265.4463659668315,271.53793702189915
2019-01-06 17:00:00,288.49313302454885,307.39957222319487,306.09273458641457
2019-01-06 18:00:00,278.15908019375433,295.181862598971,294.8735993285582
2019-01-06 19:00:00,278.7568305530009,282.78135876898807,290.25730719796564
2019-01-06 20:00:00,278.55109841181735,289.8083259833741,296.6986503633906
2019-01-06 21:00:00,262.8964237692355,264.15889752850194,274.63299200229744
2019-01-06 22:00:00,236.75903227741222,229.71257409403523,234.7228616464983
2019-01-06 23:00:00,203.42365008141846,202.56574609361004,201.66144642513447
2019-01-07 00:00:00,171.55347644113527,173.5047011619224,176.9389035306816
2019-01-07 01:00:00,151.622953265983,160.36685846543023,158.18398794874133
2019-01-07 02:00:00,134.04002464929002,136.03709694566277,144.92445491584397
2019-01-07 03:00:00,144.02578528410322,133.0259328340927,139.71674455346937
2019-01-07 04:00:00,140.33066837625066,143.2969921438731,141.41818555831406
2019-01-07 05:00:00,154.6025878973584,148.08194453141186,152.3111901426876
2019-01-07 06:00:00,157.22901268111036,168.16137131202342,171.6660188897137
2019-01-07 07:00:00,170.93872460775887,175.7575004434396,177.61925451527068
2019-01-07 08:00:00,206.50142473832267,214.20275255230413,214.70527499395803
2019-01-07 09:00:00,214.84378017745436,223.9934258134492,222.45295457524534
2019-01-07 10:00:00,206.41168975590222,219.44279429547137,221.38147062454098
2019-01-07 11:00:00,212.4554273017543,226.88853423581418,219.2089040672193
2019-01-07 12:00:00,232.75339805743877,247.43773450558209,247.43467760678413
2019-01-07 13:00:00,196.3103767900358,199.06584151283346,199.79304095251803
2019-01-07 14:00:00,188.38878078595758,202.4286723811747,206.8980912872228
